new_index,neuron_id,body_id,type,side,column,row,col,lineage,birth,in_degree,out_degree,in_degree_new,out_degree_new,syn_in,syn_out,pre_types,post_types,pathways
8307,9157,9157,LAL_inh,L,40,5,0,LAL_inh_L,134,37,26,33,22,186.0,402.0,"PVLP:23,haltere:10,DNp03:2,HS:2",DNg02:26,"steer,←saccade,←yaw,←loom,←damping,→lift"
8308,9158,9158,haltere,L,6,0,6,haltere_L,177,0,43,0,41,0.0,186.0,,"DNg02:35,LAL_inh:8","damping,→lift,→steer"
8309,9159,9159,T4a,R,22,2,6,T4a_R,551,0,2,0,0,0.0,17.0,,HS:2,yaw
8310,9160,9160,R1-R6,L,16,2,0,R1-R6_L,1039,0,0,0,0,0.0,0.0,,,brightness
8311,9161,9161,T4d,L,43,5,3,T4d_L,532,0,17,0,17,0.0,108.0,,LPi_v:17,descend
8312,9162,9162,T4b,L,29,3,5,T4b_L,499,0,6,0,6,0.0,27.0,,LPi_h:6,yaw
8313,9163,9163,LAL_inh,R,12,1,4,LAL_inh_R,133,70,39,67,37,287.0,582.0,"haltere:41,PVLP:28,HS:1",DNg02:39,"steer,←yaw,←damping,←loom,→lift"
8314,9164,9164,T4d,R,47,5,7,T4d_R,498,0,14,0,14,0.0,65.0,,LPi_v:14,descend
8315,9165,9165,LPi_v,L,19,2,3,LPi_v_L,107,71,32,68,32,366.0,250.0,T4d:71,"DNg02:29,VS:3","descend,→lift,→climb"
8316,9166,9166,T4a,R,3,0,3,T4a_R,552,0,2,0,0,0.0,11.0,,HS:2,yaw
8317,9167,9167,R1-R6,R,35,4,3,R1-R6_R,1050,0,0,0,0,0.0,0.0,,,brightness
8318,9168,9168,LPi_v,L,14,1,6,LPi_v_L,108,72,45,71,44,426.0,348.0,T4d:72,"DNg02:44,VS:1","descend,→lift,→climb"
8319,9169,9169,LPi_h,R,4,0,4,LPi_h_R,112,45,2,42,0,240.0,14.0,T4b:45,HS:2,yaw
8320,9170,9170,LC4,L,44,5,4,LC4_L,140,0,26,0,25,0.0,125.0,,PVLP:26,loom
8321,9171,9171,LPi_v,R,38,4,6,LPi_v_R,121,71,33,69,31,369.0,270.0,T4d:71,"DNg02:30,VS:3","descend,→lift,→climb"
8322,9172,9172,T4d,L,35,4,3,T4d_L,533,0,17,0,17,0.0,89.0,,LPi_v:17,descend
8323,9173,9173,T4b,L,8,1,0,T4b_L,500,0,13,0,12,0.0,77.0,,LPi_h:13,yaw
8324,9174,9174,T4c,R,5,0,5,T4c_R,545,0,5,0,5,0.0,26.0,,VS:5,climb
8325,9175,9175,T4c,L,43,5,3,T4c_L,492,0,10,0,9,0.0,53.0,,VS:10,climb
8326,9176,9176,haltere,L,21,2,5,haltere_L,178,0,35,0,33,0.0,171.0,,"DNg02:22,LAL_inh:13","damping,→steer,→lift"
8327,9177,9177,T4b,L,13,1,5,T4b_L,501,0,15,0,15,0.0,75.0,,LPi_h:15,yaw
8328,9178,9178,T4d,R,9,1,1,T4d_R,499,0,18,0,17,0.0,84.0,,LPi_v:18,descend
8329,9179,9179,R1-R6,R,22,2,6,R1-R6_R,1051,0,2,0,2,0.0,2.0,,PVLP:2,"brightness,→loom"
8330,9180,9180,VS,L,32,4,0,VS_L,59,100,47,96,46,550.0,427.0,"T4c:86,LPi_v:14",DNg02:47,"climb,←descend,→lift"
8331,9181,9181,T4c,R,29,3,5,T4c_R,546,0,5,0,4,0.0,21.0,,VS:5,climb
8332,9182,9182,R1-R6,R,26,3,2,R1-R6_R,1052,0,0,0,0,0.0,0.0,,,brightness
8333,9183,9183,T4a,R,1,0,1,T4a_R,553,0,2,0,0,0.0,13.0,,HS:2,yaw
8334,9184,9184,R1-R6,R,26,3,2,R1-R6_R,1053,0,0,0,0,0.0,0.0,,,brightness
8335,9185,9185,T4d,R,40,5,0,T4d_R,500,0,7,0,7,0.0,27.0,,LPi_v:7,descend
8336,9186,9186,LC4,R,12,1,4,LC4_R,156,0,28,0,27,0.0,149.0,,PVLP:28,loom
8337,9187,9187,R1-R6,L,32,4,0,R1-R6_L,1040,0,0,0,0,0.0,0.0,,,brightness
8338,9188,9188,haltere,L,18,2,2,haltere_L,179,0,33,0,32,0.0,165.0,,"DNg02:17,LAL_inh:16","damping,→steer,→lift"
8339,9189,9189,VS,L,32,4,0,VS_L,60,96,47,91,46,514.0,462.0,"T4c:84,LPi_v:12",DNg02:47,"climb,←descend,→lift"
8340,9190,9190,T4b,L,40,5,0,T4b_L,502,0,12,0,12,0.0,74.0,,LPi_h:12,yaw
8341,9191,9191,T4c,L,8,1,0,T4c_L,493,0,34,0,33,0.0,165.0,,VS:34,climb
8342,9192,9192,PVLP_inh,L,40,5,0,PVLP_inh_L,78,1,18,0,17,76.0,101.0,DNp03:1,"PVLP:17,DNp03:1","saccade,→loom"
8343,9193,9193,T4a,L,29,3,5,T4a_L,501,0,2,0,0,0.0,12.0,,HS:2,yaw
8344,9194,9194,R1-R6,R,31,3,7,R1-R6_R,1054,0,0,0,0,0.0,0.0,,,brightness
8345,9195,9195,T4c,L,24,3,0,T4c_L,494,0,31,0,30,0.0,165.0,,VS:31,climb
8346,9196,9196,PVLP,R,12,1,4,PVLP_R,221,63,17,61,15,339.0,52.0,"LPLC2:46,LC4:15,R1-R6:2","LAL_inh:16,DNp03:1","loom,←brightness,→steer,→saccade"
8347,9197,9197,T4a,R,13,1,5,T4a_R,554,0,1,0,0,0.0,22.0,,HS:1,yaw
8348,9198,9198,T4a,R,24,3,0,T4a_R,555,0,1,0,0,0.0,3.0,,HS:1,yaw
8349,9199,9199,T4b,L,5,0,5,T4b_L,503,0,10,0,10,0.0,49.0,,LPi_h:10,yaw
8350,9200,9200,haltere,R,18,2,2,haltere_R,182,0,35,0,33,0.0,133.0,,"DNg02:24,LAL_inh:11","damping,→lift,→steer"
8351,9201,9201,T4c,R,33,4,1,T4c_R,547,0,17,0,17,0.0,86.0,,VS:17,climb
8352,9202,9202,T4d,R,23,2,7,T4d_R,501,0,10,0,10,0.0,45.0,,LPi_v:10,descend
8353,9203,9203,R1-R6,L,15,1,7,R1-R6_L,1041,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
8354,9204,9204,LPi_h,R,38,4,6,LPi_h_R,113,68,1,67,0,378.0,8.0,T4b:68,HS:1,yaw
8355,9205,9205,T4b,R,13,1,5,T4b_R,552,0,9,0,7,0.0,49.0,,LPi_h:9,yaw
8356,9206,9206,T4d,L,19,2,3,T4d_L,534,0,10,0,10,0.0,56.0,,LPi_v:10,descend
8357,9207,9207,LAL_inh,R,32,4,0,LAL_inh_R,134,39,27,33,27,267.0,389.0,"haltere:21,PVLP:13,HS:3,DNp03:2",DNg02:27,"steer,←yaw,←damping,←saccade,←loom,→lift"
8358,9208,9208,T4c,R,18,2,2,T4c_R,548,0,16,0,16,0.0,83.0,,VS:16,climb
8359,9209,9209,R1-R6,R,46,5,6,R1-R6_R,1055,0,0,0,0,0.0,0.0,,,brightness
8360,9210,9210,DNg02,R,0,0,0,DNg02_R,163,110,0,106,0,1159.0,0.0,"VS:37,LAL_inh:34,haltere:22,LPi_v:15",,"lift,←yaw,←climb,←damping,←descend,←steer"
8361,9211,9211,LPLC2,R,34,4,2,LPLC2_R,286,0,34,0,33,0.0,210.0,,PVLP:34,loom
8362,9212,9212,R1-R6,R,42,5,2,R1-R6_R,1056,0,0,0,0,0.0,0.0,,,brightness
8363,9213,9213,R1-R6,R,32,4,0,R1-R6_R,1057,0,0,0,0,0.0,0.0,,,brightness
8364,9214,9214,R1-R6,R,46,5,6,R1-R6_R,1058,0,0,0,0,0.0,0.0,,,brightness
8365,9215,9215,LPi_h,L,43,5,3,LPi_h_L,103,49,1,45,0,295.0,7.0,T4b:49,HS:1,yaw
8366,9216,9216,LPLC2,L,36,4,4,LPLC2_L,250,0,33,0,32,0.0,209.0,,PVLP:33,loom
8367,9217,9217,T4a,R,35,4,3,T4a_R,556,0,0,0,0,0.0,0.0,,,yaw
8368,9218,9218,T4a,L,25,3,1,T4a_L,502,0,2,0,0,0.0,18.0,,HS:2,yaw
8369,9219,9219,LAL_inh,L,16,2,0,LAL_inh_L,135,32,24,30,24,226.0,369.0,"PVLP:19,haltere:11,DNp03:1,HS:1",DNg02:24,"steer,←saccade,←yaw,←loom,←damping,→lift"
8370,9220,9220,T4c,L,1,0,1,T4c_L,495,0,16,0,16,0.0,86.0,,VS:16,climb
8371,9221,9221,PVLP,R,38,4,6,PVLP_R,222,56,8,53,8,337.0,19.0,"LPLC2:45,LC4:7,PVLP_inh:3,R1-R6:1",LAL_inh:8,"loom,←saccade,←brightness,→steer"
8372,9222,9222,PVLP,L,28,3,4,PVLP_L,195,68,25,68,25,380.0,56.0,"LPLC2:47,LC4:21",LAL_inh:25,"loom,→steer"
8373,9223,9223,T4b,R,29,3,5,T4b_R,553,0,8,0,8,0.0,41.0,,LPi_h:8,yaw
8374,9224,9224,LPi_v,R,4,0,4,LPi_v_R,122,63,30,61,29,335.0,224.0,T4d:63,"DNg02:28,VS:2","descend,→lift,→climb"
8375,9225,9225,T4b,R,13,1,5,T4b_R,554,0,13,0,12,0.0,70.0,,LPi_h:13,yaw
8376,9226,9226,T4c,L,20,2,4,T4c_L,496,0,5,0,5,0.0,19.0,,VS:5,climb
8377,9227,9227,R1-R6,L,46,5,6,R1-R6_L,1042,0,0,0,0,0.0,0.0,,,brightness
8378,9228,9228,R1-R6,L,34,4,2,R1-R6_L,1043,0,0,0,0,0.0,0.0,,,brightness
8379,9229,9229,PVLP_inh,L,16,2,0,PVLP_inh_L,79,1,19,0,17,49.0,176.0,DNp03:1,"PVLP:17,DNp03:2","saccade,→loom"
8380,9230,9230,T4c,R,14,1,6,T4c_R,549,0,5,0,3,0.0,23.0,,VS:5,climb
8381,9231,9231,LPi_v,L,14,1,6,LPi_v_L,109,87,38,83,35,471.0,280.0,T4d:87,DNg02:38,"descend,→lift"
8382,9232,9232,T4d,L,3,0,3,T4d_L,535,0,14,0,14,0.0,69.0,,LPi_v:14,descend
8383,9233,9233,R1-R6,L,18,2,2,R1-R6_L,1044,0,0,0,0,0.0,0.0,,,brightness
8384,9234,9234,LC4,L,44,5,4,LC4_L,141,0,35,0,32,0.0,177.0,,PVLP:35,loom
8385,9235,9235,haltere,R,33,4,1,haltere_R,183,0,38,0,37,0.0,177.0,,"DNg02:22,LAL_inh:16","damping,→lift,→steer"
8386,9236,9236,R1-R6,R,46,5,6,R1-R6_R,1059,0,0,0,0,0.0,0.0,,,brightness
8387,9237,9237,LPLC2,R,42,5,2,LPLC2_R,287,0,22,0,20,0.0,129.0,,PVLP:22,loom
8388,9238,9238,T4d,L,46,5,6,T4d_L,536,0,17,0,16,0.0,74.0,,LPi_v:17,descend
8389,9239,9239,T4c,R,16,2,0,T4c_R,550,0,23,0,22,0.0,113.0,,VS:23,climb
8390,9240,9240,T4a,L,1,0,1,T4a_L,503,0,1,0,0,0.0,7.0,,HS:1,yaw
8391,9241,9241,T4b,R,3,0,3,T4b_R,555,0,13,0,12,0.0,74.0,,LPi_h:13,yaw
8392,9242,9242,LPLC2,R,30,3,6,LPLC2_R,288,0,33,0,32,0.0,246.0,,PVLP:33,loom
8393,9243,9243,T4a,R,29,3,5,T4a_R,557,0,2,0,0,0.0,8.0,,HS:2,yaw
8394,9244,9244,LC4,R,12,1,4,LC4_R,157,0,19,0,19,0.0,107.0,,PVLP:19,loom
8395,9245,9245,R1-R6,L,23,2,7,R1-R6_L,1045,0,2,0,2,0.0,2.0,,PVLP:2,"brightness,→loom"
8396,9246,9246,R1-R6,L,26,3,2,R1-R6_L,1046,0,0,0,0,0.0,0.0,,,brightness
8397,9247,9247,T4a,L,41,5,1,T4a_L,504,0,2,0,0,0.0,16.0,,HS:2,yaw
8398,9248,9248,R1-R6,L,20,2,4,R1-R6_L,1047,0,0,0,0,0.0,0.0,,,brightness
8399,9249,9249,R1-R6,R,3,0,3,R1-R6_R,1060,0,2,0,2,0.0,3.0,,PVLP:2,"brightness,→loom"
8400,9250,9250,R1-R6,L,23,2,7,R1-R6_L,1048,0,0,0,0,0.0,0.0,,,brightness
8401,9251,9251,DNg02,R,16,2,0,DNg02_R,164,120,0,114,0,1294.0,0.0,"VS:63,LAL_inh:33,LPi_v:13,haltere:8",,"lift,←yaw,←climb,←steer,←damping,←descend"
8402,9252,9252,T4d,L,33,4,1,T4d_L,537,0,15,0,13,0.0,81.0,,LPi_v:15,descend
8403,9253,9253,R1-R6,R,35,4,3,R1-R6_R,1061,0,0,0,0,0.0,0.0,,,brightness
8404,9254,9254,LAL_inh,L,0,0,0,LAL_inh_L,136,33,31,27,30,432.0,453.0,"haltere:22,PVLP:6,HS:3,DNp03:2",DNg02:31,"steer,←loom,←saccade,←yaw,←damping,→lift"
8405,9255,9255,haltere,R,15,1,7,haltere_R,184,0,32,0,32,0.0,147.0,,"DNg02:22,LAL_inh:10","damping,→lift,→steer"
8406,9256,9256,LPLC2,L,10,1,2,LPLC2_L,251,0,27,0,26,0.0,145.0,,"PVLP:26,DNp01:1","loom,→escape"
8407,9257,9257,T4c,L,26,3,2,T4c_L,497,0,12,0,12,0.0,66.0,,VS:12,climb
8408,9258,9258,T4d,L,8,1,0,T4d_L,538,0,13,0,12,0.0,65.0,,LPi_v:13,descend
8409,9259,9259,R1-R6,L,34,4,2,R1-R6_L,1049,0,0,0,0,0.0,0.0,,,brightness
8410,9260,9260,T4c,R,26,3,2,T4c_R,551,0,4,0,4,0.0,22.0,,VS:4,climb
8411,9261,9261,T4d,R,11,1,3,T4d_R,502,0,14,0,14,0.0,62.0,,LPi_v:14,descend
8412,9262,9262,LPi_h,L,19,2,3,LPi_h_L,104,60,2,58,0,293.0,14.0,T4b:60,HS:2,yaw
8413,9263,9263,T4c,L,23,2,7,T4c_L,498,0,6,0,5,0.0,32.0,,VS:6,climb
8414,9264,9264,T4a,R,30,3,6,T4a_R,558,0,2,0,0,0.0,12.0,,HS:2,yaw
8415,9265,9265,T4b,R,37,4,5,T4b_R,556,0,8,0,8,0.0,35.0,,LPi_h:8,yaw
8416,9266,9266,T4a,L,32,4,0,T4a_L,505,0,3,0,0,0.0,12.0,,HS:3,yaw
8417,9267,9267,PVLP,L,16,2,0,PVLP_L,196,75,12,73,9,366.0,101.0,"LPLC2:32,PVLP_inh:22,LC4:19,R1-R6:2","LAL_inh:10,DNp03:2","loom,←saccade,←brightness,→steer,→saccade"
8418,9268,9268,DNg02,R,0,0,0,DNg02_R,165,96,0,93,0,1031.0,0.0,"VS:42,LAL_inh:29,haltere:13,LPi_v:10",,"lift,←yaw,←climb,←damping,←steer,←descend"
8419,9269,9269,T4c,L,20,2,4,T4c_L,499,0,8,0,6,0.0,40.0,,VS:8,climb
8420,9270,9270,T4c,R,4,0,4,T4c_R,552,0,5,0,5,0.0,23.0,,VS:5,climb
8421,9271,9271,T4c,R,29,3,5,T4c_R,553,0,6,0,5,0.0,35.0,,VS:6,climb
8422,9272,9272,T4d,R,32,4,0,T4d_R,503,0,13,0,11,0.0,73.0,,LPi_v:13,descend
8423,9273,9273,T4d,R,19,2,3,T4d_R,504,0,14,0,13,0.0,91.0,,LPi_v:14,descend
8424,9274,9274,R1-R6,L,36,4,4,R1-R6_L,1050,0,0,0,0,0.0,0.0,,,brightness
8425,9275,9275,T4c,R,28,3,4,T4c_R,554,0,6,0,6,0.0,33.0,,VS:6,climb
8426,9276,9276,T4d,R,23,2,7,T4d_R,505,0,6,0,6,0.0,29.0,,LPi_v:6,descend
8427,9277,9277,LPLC2,R,22,2,6,LPLC2_R,289,0,36,0,36,0.0,220.0,,PVLP:36,loom
8428,9278,9278,R1-R6,R,13,1,5,R1-R6_R,1062,0,0,0,0,0.0,0.0,,,brightness
8429,9279,9279,R1-R6,R,41,5,1,R1-R6_R,1063,0,0,0,0,0.0,0.0,,,brightness
8430,9280,9280,T4d,L,1,0,1,T4d_L,539,0,11,0,11,0.0,58.0,,LPi_v:11,descend
8431,9281,9281,R1-R6,L,10,1,2,R1-R6_L,1051,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
8432,9282,9282,LPi_v,L,33,4,1,LPi_v_L,110,56,39,55,37,313.0,263.0,T4d:56,"DNg02:23,VS:16","descend,→lift,→climb"
8433,9283,9283,LPi_h,L,43,5,3,LPi_h_L,105,55,2,49,0,294.0,10.0,T4b:55,HS:2,yaw
8434,9284,9284,T4d,R,37,4,5,T4d_R,506,0,10,0,9,0.0,51.0,,LPi_v:10,descend
8435,9285,9285,T4a,R,23,2,7,T4a_R,559,0,2,0,0,0.0,12.0,,HS:2,yaw
8436,9286,9286,DNg02,L,9,1,1,DNg02_L,158,105,0,99,0,879.0,0.0,"VS:31,haltere:28,LPi_v:26,LAL_inh:18",,"lift,←descend,←yaw,←damping,←steer,←climb"
8437,9287,9287,T4a,L,9,1,1,T4a_L,506,0,2,0,0,0.0,19.0,,HS:2,yaw
8438,9288,9288,T4c,R,22,2,6,T4c_R,555,0,5,0,4,0.0,24.0,,VS:5,climb
8439,9289,9289,T4b,R,46,5,6,T4b_R,557,0,9,0,9,0.0,49.0,,LPi_h:9,yaw
8440,9290,9290,R1-R6,R,33,4,1,R1-R6_R,1064,0,0,0,0,0.0,0.0,,,brightness
8441,9291,9291,T4b,L,47,5,7,T4b_L,504,0,7,0,6,0.0,36.0,,LPi_h:7,yaw
8442,9292,9292,T4a,R,23,2,7,T4a_R,560,0,1,0,0,0.0,12.0,,HS:1,yaw
8443,9293,9293,LPLC2,L,18,2,2,LPLC2_L,252,0,34,0,34,0.0,204.0,,PVLP:34,loom
8444,9294,9294,T4d,R,45,5,5,T4d_R,507,0,11,0,11,0.0,58.0,,LPi_v:11,descend
8445,9295,9295,LPLC2,R,6,0,6,LPLC2_R,290,0,31,0,29,0.0,199.0,,"PVLP:30,DNp01:1","loom,→escape"
8446,9296,9296,R1-R6,L,11,1,3,R1-R6_L,1052,0,0,0,0,0.0,0.0,,,brightness
8447,9297,9297,LPLC2,R,46,5,6,LPLC2_R,291,0,24,0,22,0.0,184.0,,PVLP:24,loom
8448,9298,9298,T4a,L,34,4,2,T4a_L,507,0,1,0,0,0.0,11.0,,HS:1,yaw
8449,9299,9299,T4b,R,30,3,6,T4b_R,558,0,10,0,10,0.0,52.0,,LPi_h:10,yaw
8450,9300,9300,PVLP,R,2,0,2,PVLP_R,223,47,12,44,10,265.0,47.0,"LPLC2:33,LC4:8,R1-R6:5,PVLP_inh:1","LAL_inh:11,DNp03:1","loom,←brightness,←saccade,→steer,→saccade"
8451,9301,9301,LC4,R,20,2,4,LC4_R,158,0,30,0,30,0.0,157.0,,PVLP:30,loom
8452,9302,9302,T4b,R,43,5,3,T4b_R,559,0,16,0,16,0.0,87.0,,LPi_h:16,yaw
8453,9303,9303,R1-R6,L,31,3,7,R1-R6_L,1053,0,0,0,0,0.0,0.0,,,brightness
8454,9304,9304,PVLP,L,26,3,2,PVLP_L,197,65,11,60,10,370.0,40.0,"LPLC2:49,LC4:15,PVLP_inh:1","LAL_inh:10,DNp03:1","loom,←saccade,→saccade,→steer"
8455,9305,9305,R1-R6,L,9,1,1,R1-R6_L,1054,0,0,0,0,0.0,0.0,,,brightness
8456,9306,9306,T4a,L,32,4,0,T4a_L,508,0,2,0,0,0.0,23.0,,HS:2,yaw
8457,9307,9307,T4b,L,16,2,0,T4b_L,505,0,8,0,7,0.0,40.0,,LPi_h:8,yaw
8458,9308,9308,PVLP,R,16,2,0,PVLP_R,224,74,10,73,7,398.0,29.0,"LPLC2:35,LC4:24,PVLP_inh:14,R1-R6:1","LAL_inh:9,DNp03:1","loom,←saccade,←brightness,→steer,→saccade"
8459,9309,9309,T4a,L,19,2,3,T4a_L,509,0,2,0,0,0.0,8.0,,HS:2,yaw
8460,9310,9310,R1-R6,R,44,5,4,R1-R6_R,1065,0,0,0,0,0.0,0.0,,,brightness
8461,9311,9311,DNg02,L,28,3,4,DNg02_L,159,108,0,102,0,1072.0,0.0,"LAL_inh:44,haltere:33,LPi_v:22,VS:7",,"lift,←yaw,←steer,←climb,←descend,←damping"
8462,9312,9312,T4d,L,13,1,5,T4d_L,540,0,11,0,11,0.0,54.0,,LPi_v:11,descend
8463,9313,9313,R1-R6,R,22,2,6,R1-R6_R,1066,0,0,0,0,0.0,0.0,,,brightness
8464,9314,9314,T4b,L,17,2,1,T4b_L,506,0,16,0,16,0.0,76.0,,LPi_h:16,yaw
8465,9315,9315,T4a,L,27,3,3,T4a_L,510,0,1,0,0,0.0,6.0,,HS:1,yaw
8466,9316,9316,T4c,L,0,0,0,T4c_L,500,0,30,0,29,0.0,150.0,,VS:30,climb
8467,9317,9317,T4b,R,42,5,2,T4b_R,560,0,8,0,8,0.0,46.0,,LPi_h:8,yaw
8468,9318,9318,DNg02,R,25,3,1,DNg02_R,166,94,0,90,0,749.0,0.0,"VS:31,haltere:21,LPi_v:21,LAL_inh:19",,"lift,←damping,←climb,←yaw,←steer,←descend"
8469,9319,9319,T4c,R,36,4,4,T4c_R,556,0,10,0,10,0.0,62.0,,VS:10,climb
8470,9320,9320,LPLC2,R,18,2,2,LPLC2_R,292,0,33,0,31,0.0,225.0,,"PVLP:32,DNp01:1","loom,→escape"
8471,9321,9321,T4a,L,38,4,6,T4a_L,511,0,1,0,0,0.0,6.0,,HS:1,yaw
8472,9322,9322,T4c,L,19,2,3,T4c_L,501,0,8,0,8,0.0,35.0,,VS:8,climb
8473,9323,9323,T4c,L,38,4,6,T4c_L,502,0,5,0,4,0.0,26.0,,VS:5,climb
8474,9324,9324,LPi_h,L,9,1,1,LPi_h_L,106,52,2,52,0,280.0,22.0,T4b:52,HS:2,yaw
8475,9325,9325,R1-R6,L,7,0,7,R1-R6_L,1055,0,4,0,4,0.0,7.0,,PVLP:4,"brightness,→loom"
8476,9326,9326,R1-R6,R,33,4,1,R1-R6_R,1067,0,0,0,0,0.0,0.0,,,brightness
8477,9327,9327,T4c,L,30,3,6,T4c_L,503,0,4,0,4,0.0,21.0,,VS:4,climb
8478,9328,9328,LPLC2,R,22,2,6,LPLC2_R,293,0,39,0,39,0.0,258.0,,PVLP:39,loom
8479,9329,9329,R1-R6,R,34,4,2,R1-R6_R,1068,0,0,0,0,0.0,0.0,,,brightness
8480,9330,9330,R1-R6,R,34,4,2,R1-R6_R,1069,0,0,0,0,0.0,0.0,,,brightness
8481,9331,9331,LPi_h,L,19,2,3,LPi_h_L,107,62,1,61,0,290.0,14.0,T4b:62,HS:1,yaw
8482,9332,9332,T4b,L,14,1,6,T4b_L,507,0,7,0,6,0.0,37.0,,LPi_h:7,yaw
8483,9333,9333,R1-R6,L,23,2,7,R1-R6_L,1056,0,0,0,0,0.0,0.0,,,brightness
8484,9334,9334,T4d,R,9,1,1,T4d_R,508,0,16,0,16,0.0,102.0,,LPi_v:16,descend
8485,9335,9335,T4c,R,40,5,0,T4c_R,557,0,23,0,23,0.0,136.0,,VS:23,climb
8486,9336,9336,R1-R6,L,9,1,1,R1-R6_L,1057,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
8487,9337,9337,LAL_inh,L,32,4,0,LAL_inh_L,137,33,33,28,32,266.0,524.0,"PVLP:17,haltere:12,DNp03:2,HS:2",DNg02:33,"steer,←loom,←saccade,←yaw,←damping,→lift"
8488,9338,9338,LPLC2,L,20,2,4,LPLC2_L,253,0,36,0,34,0.0,230.0,,PVLP:36,loom
8489,9339,9339,T4d,L,33,4,1,T4d_L,541,0,12,0,12,0.0,71.0,,LPi_v:12,descend
8490,9340,9340,T4b,R,20,2,4,T4b_R,561,0,13,0,12,0.0,78.0,,LPi_h:13,yaw
8491,9341,9341,T4b,R,47,5,7,T4b_R,562,0,7,0,7,0.0,38.0,,LPi_h:7,yaw
8492,9342,9342,LPLC2,R,6,0,6,LPLC2_R,294,0,25,0,25,0.0,188.0,,PVLP:25,loom
8493,9343,9343,haltere,L,45,5,5,haltere_L,180,0,40,0,39,0.0,199.0,,"DNg02:23,LAL_inh:17","damping,→lift,→steer"
8494,9344,9344,R1-R6,L,1,0,1,R1-R6_L,1058,0,3,0,3,0.0,3.0,,PVLP:3,"brightness,→loom"
8495,9345,9345,T4a,R,46,5,6,T4a_R,561,0,1,0,0,0.0,5.0,,HS:1,yaw
8496,9346,9346,T4b,R,21,2,5,T4b_R,563,0,8,0,8,0.0,40.0,,LPi_h:8,yaw
8497,9347,9347,T4b,R,32,4,0,T4b_R,564,0,8,0,8,0.0,44.0,,LPi_h:8,yaw
8498,9348,9348,LPLC2,L,26,3,2,LPLC2_L,254,0,37,0,33,0.0,221.0,,"PVLP:36,DNp01:1","loom,→escape"
8499,9349,9349,R1-R6,R,3,0,3,R1-R6_R,1070,0,0,0,0,0.0,0.0,,,brightness
8500,9350,9350,T4a,R,39,4,7,T4a_R,562,0,1,0,0,0.0,7.0,,HS:1,yaw
8501,9351,9351,LC4,L,28,3,4,LC4_L,142,0,25,0,24,0.0,131.0,,PVLP:25,loom
8502,9352,9352,T4a,R,0,0,0,T4a_R,563,0,1,0,0,0.0,19.0,,HS:1,yaw
8503,9353,9353,PVLP,R,14,1,6,PVLP_R,225,47,12,44,12,268.0,25.0,"LPLC2:40,LC4:5,R1-R6:2",LAL_inh:12,"loom,←brightness,→steer"
8504,9354,9354,R1-R6,R,45,5,5,R1-R6_R,1071,0,0,0,0,0.0,0.0,,,brightness
8505,9355,9355,T4a,R,35,4,3,T4a_R,564,0,0,0,0,0.0,0.0,,,yaw
8506,9356,9356,T4c,R,28,3,4,T4c_R,558,0,5,0,5,0.0,22.0,,VS:5,climb
8507,9357,9357,R1-R6,L,21,2,5,R1-R6_L,1059,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
8508,9358,9358,DNg02,L,0,0,0,DNg02_L,160,90,0,85,0,919.0,0.0,"LAL_inh:31,VS:29,haltere:16,LPi_v:13",,"lift,←descend,←yaw,←climb,←steer,←damping"
8509,9359,9359,T4c,L,4,0,4,T4c_L,504,0,8,0,8,0.0,40.0,,VS:8,climb
8510,9360,9360,R1-R6,L,37,4,5,R1-R6_L,1060,0,0,0,0,0.0,0.0,,,brightness
8511,9361,9361,T4a,R,44,5,4,T4a_R,565,0,1,0,0,0.0,12.0,,HS:1,yaw
8512,9362,9362,T4a,L,3,0,3,T4a_L,512,0,3,0,0,0.0,18.0,,HS:3,yaw
8513,9363,9363,T4b,L,16,2,0,T4b_L,508,0,15,0,14,0.0,72.0,,LPi_h:15,yaw
8514,9364,9364,T4a,L,8,1,0,T4a_L,513,0,1,0,0,0.0,7.0,,HS:1,yaw
8515,9365,9365,haltere,R,39,4,7,haltere_R,185,0,23,0,21,0.0,101.0,,"DNg02:16,LAL_inh:7","damping,→lift,→steer"
8516,9366,9366,T4d,L,19,2,3,T4d_L,542,0,10,0,10,0.0,40.0,,LPi_v:10,descend
8517,9367,9367,VS,R,24,3,0,VS_R,60,104,52,99,49,487.0,472.0,"T4c:88,LPi_v:16",DNg02:52,"climb,←descend,→lift"
8518,9368,9368,LPi_v,L,9,1,1,LPi_v_L,111,54,34,52,32,293.0,200.0,T4d:54,"DNg02:20,VS:14","descend,→lift,→climb"
8519,9369,9369,R1-R6,L,10,1,2,R1-R6_L,1061,0,0,0,0,0.0,0.0,,,brightness
8520,9370,9370,T4d,L,43,5,3,T4d_L,543,0,13,0,13,0.0,69.0,,LPi_v:13,descend
8521,9371,9371,T4c,R,12,1,4,T4c_R,559,0,5,0,5,0.0,27.0,,VS:5,climb
8522,9372,9372,LAL_inh,L,12,1,4,LAL_inh_L,138,60,39,54,39,250.0,529.0,"haltere:31,PVLP:27,DNp03:1,HS:1",DNg02:39,"steer,←damping,←loom,←saccade,←yaw,→lift"
